,ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2951,2022-03-29 09:15:00,CL,635,BWI,73H,J,US,189,0.7600107818745255
2952,2022-03-29 10:50:00,DO,727,BWI,32N,J,US,180,0.20286725024128913
2953,2022-03-29 10:50:00,MD,2024,CKX,320,J,US,180,0.6898456176008256
2954,2022-03-29 10:20:00,CN,512,EST,AT4,J,US,46,0.5398181186037663
2955,2022-03-29 11:05:00,SV,1713,AIY,73H,J,US,186,0.5144704776099954
2956,2022-03-29 11:15:00,ML,654,YKF,E95,J,CA,118,0.6096041858165168
2957,2022-03-29 09:55:00,LJ,1162,YWG,320,J,CA,186,0.6004731978599289
2958,2022-03-29 10:45:00,SV,1528,CKE,73H,J,US,186,0.5320843795496506
2959,2022-03-29 11:10:00,CL,1849,YXU,73H,J,CA,189,0.7878765203227565
2960,2022-03-29 11:05:00,ZY,2290,PHX,73H,J,US,186,0.6865951210035317
2961,2022-03-29 11:20:00,VW,771,YYZ,32Q,J,CA,220,0.624360116720839
2962,2022-03-29 11:10:00,BT,660,NPA,DH4,J,US,76,0.477107472588778
2963,2022-03-29 12:00:00,DO,915,KWT,AT7,J,US,70,0.1504828112477975
2964,2022-03-29 10:55:00,DO,986,YXC,738,J,CA,183,0.24829622668824275
2965,2022-03-29 12:40:00,DO,1122,OFF,CR9,J,US,90,0.3083627946127941
2966,2022-03-29 11:25:00,IA,876,DEN,73J,J,US,188,0.72520777522191
2967,2022-03-29 12:10:00,PW,883,YLW,320,J,CA,174,0.7321160511796506
2968,2022-03-29 11:30:00,LJ,1384,LAS,320,J,US,186,0.798293746099211
2969,2022-03-29 12:25:00,DO,803,EWR,333,J,US,266,0.48114012918748045
2970,2022-03-29 12:25:00,JZ,822,YHM,32B,J,CA,209,0.6038549717910826
2971,2022-03-29 11:40:00,DO,985,YXC,32N,J,CA,180,0.264185644667223
2972,2022-03-29 12:55:00,SV,1667,YYF,73H,J,CA,186,0.5142698175080412
2973,2022-03-29 12:35:00,GQ,3125,ASE,73H,J,US,189,0.5688467028823792
2974,2022-03-29 13:00:00,DO,682,DEN,32N,J,US,180,0.18210701148754554
2975,2022-03-29 11:55:00,DO,1095,PTL,CR9,J,US,88,0.2298298460798459
2976,2022-03-29 13:15:00,PU,857,ASE,32Q,J,US,239,0.8167086336120513
2977,2022-03-29 13:40:00,BZ,1386,NES,73H,J,US,158,0.6974676801845597
2978,2022-03-29 13:50:00,CN,514,EST,AT4,J,US,46,0.5418617312676631
2979,2022-03-29 13:00:00,JZ,818,YHM,32B,J,CA,209,0.6006621768461453
2980,2022-03-29 14:05:00,DO,753,HFD,32N,J,US,180,0.23442636725046986
2981,2022-03-29 14:40:00,VW,771,YYZ,320,J,CA,180,0.6479844270865857
2982,2022-03-29 13:20:00,LJ,2394,YKA,320,J,CA,180,0.4868351013090113
2983,2022-03-29 14:10:00,DO,643,YXE,CR9,J,CA,90,0.07881401163158869
2984,2022-03-29 14:55:00,SV,1529,CKE,73H,J,US,186,0.5241474732509835
2985,2022-03-29 14:25:00,CL,711,YQR,73H,J,CA,189,0.6759969901207791
2986,2022-03-29 15:05:00,IA,876,DEN,295,J,US,132,0.6951423487453294
2987,2022-03-29 14:55:00,KU,923,YZF,32N,J,CA,180,0.6444871559113677
2988,2022-03-29 15:15:00,GQ,1094,CYT,321,J,US,180,0.6169729598724101
2989,2022-03-29 14:10:00,CN,513,EST,AT7,J,US,72,0.506693323556079
2990,2022-03-29 16:00:00,PW,1117,YLW,319,J,CA,143,0.6853669076968428
2991,2022-03-29 15:20:00,CN,526,ONL,AT7,J,US,68,0.539938784469132
2992,2022-03-29 14:40:00,DO,974,YYJ,32N,J,CA,180,0.2459684678482384
2993,2022-03-29 16:15:00,DO,1016,DEN,32N,J,US,180,0.1962361652347081
2994,2022-03-29 16:10:00,FP,550,DXB,77W,J,AE,428,0.7088191755150753
2995,2022-03-29 15:05:00,SV,1600,YKA,73H,J,CA,186,0.5565363595709676
2996,2022-03-29 15:25:00,PU,858,ASE,32Q,J,US,239,0.8154857246002265
2997,2022-03-29 15:20:00,SV,1887,YYJ,73H,J,CA,186,0.35583924140375717
2998,2022-03-29 15:15:00,BJ,1903,YHZ,319,J,CA,150,0.6091642931734008
2999,2022-03-29 16:05:00,LJ,2395,YKA,320,J,CA,180,0.5095252800920594
3000,2022-03-29 15:40:00,IA,877,DEN,295,J,US,132,0.6951423487453294
3001,2022-03-29 16:10:00,DO,694,YXU,32N,J,CA,180,0.2252605015295848
3002,2022-03-29 17:00:00,DO,905,CKE,CR9,J,US,90,0.28804033442191307
3003,2022-03-29 16:35:00,SV,1530,CKE,73H,J,US,186,0.5120861961478059
3004,2022-03-29 17:35:00,LJ,884,SCM,32N,J,US,186,0.6465976113499047
3005,2022-03-29 17:35:00,DO,1124,OFF,32N,J,US,180,0.2434613509228968
3006,2022-03-29 16:45:00,SV,1579,YXC,73H,J,CA,186,0.3606787492309006
3007,2022-03-29 16:50:00,JZ,818,YHM,32B,J,CA,209,0.5698819583594771
3008,2022-03-29 16:45:00,DO,989,YXC,32N,J,CA,180,0.21222277537277517
3009,2022-03-29 16:35:00,SV,1570,YYJ,73H,J,CA,186,0.345747504162978
3010,2022-03-29 17:30:00,DO,705,YQQ,32N,J,CA,180,0.21255677105677045
3011,2022-03-29 17:35:00,LJ,2653,YEG,320,J,CA,186,0.6636844391784158
3012,2022-03-29 17:20:00,CL,2960,YQU,73H,J,CA,189,0.4879343119209926
3013,2022-03-29 16:50:00,SV,1531,CKE,73H,J,US,186,0.5120861961478059
3014,2022-03-29 18:10:00,DO,703,YZF,32N,J,CA,180,0.1417940726440724
3015,2022-03-29 17:45:00,CN,556,CKE,AT7,J,US,68,0.415960906054492
3016,2022-03-29 18:25:00,SV,1616,ASH,73H,J,US,186,0.6428439458772871
3017,2022-03-29 18:25:00,IR,1138,YXU,320,J,CA,180,0.7146874639289773
3018,2022-03-29 18:50:00,DO,832,PVG,359,J,CN,300,0.30617774485581517
3019,2022-03-29 18:45:00,SV,1532,CKE,73H,J,US,186,0.4864779769029353
3020,2022-03-29 18:30:00,SV,1744,BWI,73H,J,US,186,0.5360717917473093
3021,2022-03-29 19:05:00,SV,1712,YLW,73H,J,CA,186,0.5290662126562428
3022,2022-03-29 18:40:00,AY,653,YYG,32A,J,CA,174,0.6834346046273034
3023,2022-03-29 19:45:00,IA,878,DEN,73H,J,US,186,0.6913359994175388
3024,2022-03-29 19:50:00,JZ,820,YHM,32B,J,CA,209,0.5133281237493085
3025,2022-03-29 18:45:00,XC,3334,UGB,73H,J,US,189,0.6853040269811369
3026,2022-03-29 19:55:00,UK,1314,YXX,319,J,CA,131,0.6152735215269821
3027,2022-03-29 20:00:00,KU,924,YZF,320,J,CA,180,0.5391889606011012
3028,2022-03-29 19:55:00,PE,693,YHO,E70,C,CA,76,0.6401461395719564
3029,2022-03-29 20:00:00,BJ,3582,ZSW,32A,J,CA,180,0.45401474980125156
3030,2022-03-29 20:45:00,IR,1124,YFI,320,J,CA,180,0.6528053123581908
3031,2022-03-29 21:00:00,SV,1635,BQV,73H,J,US,186,0.6281277733542169
3032,2022-03-29 19:55:00,PW,850,YLW,319,J,CA,143,0.6339643413837034
3033,2022-03-29 20:55:00,DO,1000,YYZ,32N,J,CA,180,0.09223311287477952
3034,2022-03-29 21:05:00,ZY,2192,YXU,73H,J,CA,186,0.7422408305512919
3035,2022-03-29 20:10:00,VW,773,YYZ,320,J,CA,180,0.6326240210381123
3036,2022-03-29 21:15:00,DO,923,KWT,32N,J,US,180,0.11694961775374256
3037,2022-03-29 20:25:00,DO,648,YXE,32N,J,CA,180,0.11915706366539704
3038,2022-03-29 21:15:00,DO,1456,AUM,32N,J,US,180,0.20320105820105727
3039,2022-03-29 21:40:00,DO,747,YJO,CR9,J,CA,88,0.2079338624338622
3040,2022-03-29 21:20:00,ZT,571,KEF,7M8,J,IS,160,0.6851009742024433
3041,2022-03-29 20:45:00,SV,1530,CKE,73H,J,US,186,0.41565072098674166
3042,2022-03-29 20:55:00,MD,1538,MJQ,321,J,US,230,0.8266183934844612
3043,2022-03-29 21:15:00,CN,518,EST,AT7,J,US,72,0.5380961395916888
3044,2022-03-29 21:30:00,CL,1391,YYF,73H,J,CA,189,0.5356324625087326
3045,2022-03-29 22:50:00,MD,3071,PHK,320,J,US,180,0.6597203980349359
3046,2022-03-29 23:00:00,DO,751,HFD,32N,J,US,180,0.10717140980899852
3047,2022-03-29 23:15:00,DO,991,YXC,738,J,CA,183,0.07327356413583004
3048,2022-03-30 03:30:00,IK,781,YXC,332,C,CA,322,0.27796686271291016
3049,2022-03-30 06:10:00,SV,1706,MOD,73H,J,US,186,0.4076313846770492
3050,2022-03-30 06:05:00,DO,633,YYJ,73G,J,CA,141,0.22561529012663722
3051,2022-03-30 07:05:00,UK,777,YVR,32N,J,CA,172,0.49081090348855566
3052,2022-03-30 07:25:00,NV,1256,YCD,320,J,CA,180,0.4665171511346794
3053,2022-03-30 07:30:00,DO,1068,YHM,73G,J,CA,141,0.26362125940959386
3054,2022-03-30 06:55:00,SV,1723,YXU,73H,J,CA,186,0.5877903242015252
3055,2022-03-30 07:40:00,SV,1564,YYJ,73H,J,CA,186,0.30840720818376627
3056,2022-03-30 07:40:00,DO,901,CKE,CR9,J,US,90,0.20552157287157302
3057,2022-03-30 07:55:00,NH,602,MSP,320,J,US,174,0.5453696001932822
3058,2022-03-30 07:05:00,DO,634,YYJ,32N,J,CA,180,0.17081746031745973
3059,2022-03-30 06:35:00,CL,2961,YQU,73H,J,CA,189,0.4964828674763103
3060,2022-03-30 08:10:00,SV,1527,CKE,73H,J,US,186,0.2271054088059354
3061,2022-03-30 08:15:00,DO,914,KWT,AT7,J,US,70,0.2215728252189795
3062,2022-03-30 08:25:00,DO,667,YYZ,32N,J,CA,180,0.19513516113516058
3063,2022-03-30 08:05:00,DO,972,YYJ,32N,J,CA,180,0.2718353056720369
3064,2022-03-30 07:45:00,DO,987,YXC,32N,J,CA,180,0.20591931736836666
3065,2022-03-30 07:50:00,DO,723,YBS,73G,J,CA,141,0.24543402805866701
3066,2022-03-30 08:15:00,DO,1043,ZSW,32N,J,CA,180,0.2783548437823919
3067,2022-03-30 08:20:00,CN,551,CKE,AT7,J,US,68,0.337999053888845
3068,2022-03-30 07:30:00,DO,1047,YLL,CR9,J,CA,90,0.17971595642340304
3069,2022-03-30 07:55:00,NU,534,UTM,AT7,J,US,64,0.3831744135376428
3070,2022-03-30 09:05:00,CN,511,EST,AT7,J,US,72,0.49828458921207897
3071,2022-03-30 08:40:00,WN,743,CRW,788,C,US,300,0.7586359097953974
3072,2022-03-30 07:35:00,DO,688,YLW,32N,J,CA,180,0.19555655655655618
3073,2022-03-30 08:35:00,DO,698,KEF,32N,J,IS,180,0.19196357721357687
3074,2022-03-30 08:45:00,LJ,2394,YKA,320,J,CA,180,0.5259109578394169
3075,2022-03-30 09:05:00,MD,2574,ZTM,320,J,CA,180,0.6269413476744903
3076,2022-03-30 08:45:00,JZ,817,YHM,32B,J,CA,209,0.5543355239876961
3077,2022-03-30 08:55:00,UK,1313,YXX,319,J,CA,131,0.48628856910699514
3078,2022-03-30 09:20:00,DO,1344,YDQ,CR9,J,CA,90,0.2947318294392759
3079,2022-03-30 09:25:00,DO,902,CKE,32N,J,US,180,0.24663443277565733
3080,2022-03-30 10:05:00,LW,555,RNH,32Q,C,US,221,0.6573395955372049
3081,2022-03-30 10:10:00,IA,875,DEN,73H,J,US,186,0.5811979357839745
3082,2022-03-30 08:55:00,KU,922,YZF,320,J,CA,180,0.5615732982978714
3083,2022-03-30 09:20:00,DO,810,BOW,359,J,US,300,0.35663987629020033
3084,2022-03-30 10:10:00,BJ,3581,ZSW,32A,J,CA,180,0.4355741884676101
3085,2022-03-30 09:40:00,NH,600,MSP,320,J,US,174,0.5929745429110035
3086,2022-03-30 09:40:00,SV,1565,YYJ,73H,J,CA,186,0.34530896892762225
3087,2022-03-30 09:55:00,SV,1713,AIY,73H,J,US,186,0.41500898161826977
3088,2022-03-30 11:10:00,ML,654,YKF,E95,J,CA,118,0.4948845415883452
3089,2022-03-30 09:55:00,CN,525,ONL,AT7,J,US,72,0.4929437348975148
3090,2022-03-30 10:15:00,SV,1528,CKE,73H,J,US,186,0.23905900680878697
3091,2022-03-30 11:35:00,CL,1849,YXU,7M8,J,CA,197,0.7546360091375727
3092,2022-03-30 10:20:00,VW,771,YYZ,32Q,J,CA,220,0.6122731437228995
3093,2022-03-30 11:05:00,IR,1139,PHX,320,J,US,180,0.5792997893121158
3094,2022-03-30 10:35:00,CL,3240,YHZ,73H,J,CA,189,0.594986828831455
3095,2022-03-30 12:25:00,DO,915,KWT,AT7,J,US,70,0.21265946692624094
3096,2022-03-30 11:40:00,DO,986,YXC,738,J,CA,183,0.2749835656170867
3097,2022-03-30 12:05:00,NV,1252,YCD,320,J,CA,180,0.49892283600961773
3098,2022-03-30 12:20:00,IA,876,DEN,73J,J,US,188,0.5864232120261786
3099,2022-03-30 12:15:00,UK,775,YVR,32N,J,CA,172,0.4378273545063746
3100,2022-03-30 12:10:00,DO,904,CKE,AT7,J,US,70,0.2983059593717889
3101,2022-03-30 12:20:00,SH,617,SIN,359,J,SG,253,0.3016039439882318
3102,2022-03-30 12:20:00,AY,651,YYG,320,J,CA,174,0.5197328058495417
3103,2022-03-30 12:35:00,DO,1070,YHM,32N,J,CA,180,0.2703382410951395
3104,2022-03-30 12:30:00,DO,809,HBR,333,J,US,266,0.3336138756426431
3105,2022-03-30 12:30:00,DO,1460,YKK,CR9,J,CA,90,0.29923328523328474
3106,2022-03-30 12:05:00,DO,1454,AUM,32N,J,US,180,0.3404556609350499
3107,2022-03-30 13:20:00,DO,1080,YJO,CR9,J,CA,88,0.2810528619528614
3108,2022-03-30 13:25:00,LJ,884,SCM,320,J,US,186,0.6167481583050481
3109,2022-03-30 13:15:00,PU,857,ASE,32Q,J,US,239,0.6576954857185403
3110,2022-03-30 13:35:00,FO,792,PEK,333,J,CN,301,0.5962089115135293
3111,2022-03-30 13:55:00,JZ,818,YHM,32B,J,CA,209,0.5582578719689079
3112,2022-03-30 13:15:00,DO,753,HFD,32N,J,US,180,0.2887486501291913
3113,2022-03-30 13:10:00,SV,1667,YYF,73H,J,CA,186,0.4215296707839821
3114,2022-03-30 13:15:00,VW,771,YYZ,320,J,CA,180,0.5614164466271017
3115,2022-03-30 13:05:00,SV,1672,YEG,73H,J,CA,186,0.4410982158136633
3116,2022-03-30 14:25:00,DO,716,YLL,CR9,J,CA,90,0.1842620250120249
3117,2022-03-30 13:25:00,ZT,568,KEF,76W,J,IS,262,0.6343291588232516
3118,2022-03-30 14:05:00,SV,1575,YXC,73H,J,CA,186,0.32853558999114973
3119,2022-03-30 15:05:00,GM,817,AHT,359,J,US,321,0.4500122882697609
3120,2022-03-30 14:35:00,DO,919,KWT,AT7,J,US,70,0.2098721631358836
3121,2022-03-30 14:10:00,KU,923,YZF,320,J,CA,180,0.5402109025594853
3122,2022-03-30 15:05:00,GQ,1094,CYT,321,J,US,180,0.4247122145574201
3123,2022-03-30 15:45:00,CN,513,EST,AT7,J,US,72,0.6518775785134729
3124,2022-03-30 14:40:00,NU,535,UTM,AT7,J,US,64,0.5158822722253614
3125,2022-03-30 16:15:00,DO,986,YXC,738,J,CA,183,0.2703518989292418
3126,2022-03-30 14:40:00,DO,974,YYJ,32N,J,CA,180,0.27446379410757327
3127,2022-03-30 15:35:00,ZL,1743,DFW,320,J,US,180,0.5144463207797737
3128,2022-03-30 15:25:00,SV,1600,YKA,73H,J,CA,186,0.4234424381582625
3129,2022-03-30 16:45:00,DO,814,ORD,333,J,US,262,0.29974658307801383
3130,2022-03-30 15:35:00,SV,1748,DUF,73H,J,US,186,0.4517596291912768
3131,2022-03-30 15:40:00,CN,515,EST,AT4,J,US,46,0.6736708937134481
3132,2022-03-30 17:05:00,TN,553,DOH,788,J,QA,254,0.590369634689927
3133,2022-03-30 16:45:00,SV,1680,DEN,73H,J,US,186,0.4331650320374525
3134,2022-03-30 15:40:00,DO,905,CKE,CR9,J,US,90,0.2945065311420267
3135,2022-03-30 17:05:00,DO,1005,YYZ,32N,J,CA,180,0.24620916697570622
3136,2022-03-30 16:25:00,EM,770,PTL,223,J,US,145,0.47184201158645633
3137,2022-03-30 17:05:00,DO,1457,AUM,32N,J,US,180,0.3315847795016682
3138,2022-03-30 16:55:00,SV,1579,YXC,73H,J,CA,186,0.30899274991605163
3139,2022-03-30 16:45:00,DO,699,YCD,319,J,CA,150,0.235615774976413
3140,2022-03-30 16:35:00,DO,969,YYJ,32N,J,CA,180,0.26091953694218334
3141,2022-03-30 16:40:00,CL,1391,YYF,73H,J,CA,189,0.39750583326021
3142,2022-03-30 16:35:00,SV,1672,YEG,73H,J,CA,186,0.4488693294225804
3143,2022-03-30 17:40:00,LJ,3256,YEG,320,J,CA,186,0.6196332770526647
3144,2022-03-30 17:30:00,CL,2960,YQU,73H,J,CA,189,0.4746401181945398
3145,2022-03-30 18:00:00,DO,717,YLL,CR9,J,CA,90,0.13412674362674362
3146,2022-03-30 17:40:00,NU,536,UTM,AT7,J,US,64,0.5368142765181241
3147,2022-03-30 17:55:00,DO,684,DEN,32N,J,US,180,0.18018014584426767
3148,2022-03-30 17:30:00,CN,516,EST,AT4,J,US,46,0.6355323157808556
3149,2022-03-30 17:50:00,CL,636,ASL,73H,J,US,189,0.5776532493613332
3150,2022-03-30 18:25:00,NV,1253,YCD,319,J,CA,141,0.5185597178823989
3151,2022-03-30 18:20:00,SV,1532,CKE,73H,J,US,186,0.2857716745828134
3152,2022-03-30 18:50:00,SV,1890,YYJ,73H,J,CA,186,0.38510238083400383
3153,2022-03-30 19:20:00,AY,653,YYG,32A,J,CA,174,0.4816933445649434
3154,2022-03-30 20:00:00,SV,1745,CLE,73H,J,US,186,0.4326049196591446
3155,2022-03-30 19:20:00,IA,878,DEN,73H,J,US,186,0.5128277279214947
3156,2022-03-30 19:15:00,JZ,820,YHM,32B,J,CA,209,0.4341626985468643
3157,2022-03-30 19:20:00,EM,546,GBR,223,J,US,145,0.3996187121226321
3158,2022-03-30 20:05:00,RS,839,YXC,73H,J,CA,189,0.2725673727978049
3159,2022-03-30 19:40:00,VW,773,YYZ,319,J,CA,144,0.4977463904773272
3160,2022-03-30 19:25:00,NH,602,MSP,320,J,US,174,0.6039107615722672
3161,2022-03-30 20:00:00,BJ,3582,ZSW,32A,J,CA,180,0.4439910141275059
3162,2022-03-30 20:35:00,OF,575,OTH,320,G,US,126,0.5268667132579107
3163,2022-03-30 21:05:00,SV,1580,YXC,73H,J,CA,186,0.258649648711712
3164,2022-03-30 19:50:00,IR,1124,YFI,320,J,CA,180,0.5279038188584619
3165,2022-03-30 21:20:00,SV,1532,CKE,73H,J,US,186,0.2583460472856153
3166,2022-03-30 21:15:00,DO,1000,YYZ,32N,J,CA,180,0.08421882716049375
3167,2022-03-30 21:05:00,LJ,1776,YLW,320,J,CA,186,0.6123097123030444
3168,2022-03-30 20:15:00,DO,923,KWT,32N,J,US,180,0.1253205110953806
3169,2022-03-30 21:00:00,DO,648,YXE,32N,J,CA,180,0.11436146785313447
3170,2022-03-30 21:50:00,DO,1456,AUM,32N,J,US,180,0.20520634920634856
3171,2022-03-30 20:15:00,LJ,3256,YEG,319,J,CA,156,0.622941033851658
3172,2022-03-30 21:55:00,UK,1315,YXX,E95,J,CA,120,0.42696438347722176
3173,2022-03-30 21:35:00,ZT,571,KEF,7M8,J,IS,160,0.5841689411993292
3174,2022-03-30 22:10:00,SV,1530,CKE,73H,J,US,186,0.25641509302841986
3175,2022-03-30 21:55:00,ZY,823,AUM,73H,J,US,186,0.3883551758393909
3176,2022-03-30 22:05:00,CN,518,EST,AT7,J,US,72,0.6053609102549777
3177,2022-03-30 21:40:00,CL,2961,YQU,73H,J,CA,189,0.4963533195760011
3178,2022-03-30 22:35:00,DO,1414,DAB,CR9,J,US,88,0.10254364866155626
3179,2022-03-30 22:45:00,DO,976,YYJ,32N,J,CA,180,0.09313878066378095
3180,2022-03-31 00:40:00,WU,644,MKG,734,J,US,158,0.5210249308343257
3181,2022-03-31 01:05:00,GQ,3095,BKT,73H,J,US,189,0.46280425311888385
3182,2022-03-31 06:00:00,IA,874,DEN,73H,J,US,186,0.482926805270839
3183,2022-03-31 06:50:00,SV,1721,YXJ,73H,J,CA,186,0.3800614468607579
3184,2022-03-31 06:05:00,DO,633,YYJ,73G,J,CA,141,0.1886832793371795
3185,2022-03-31 07:00:00,UK,777,YVR,32N,J,CA,172,0.4943537619996772
3186,2022-03-31 06:45:00,NV,1256,YCD,320,J,CA,180,0.42536462957282417
3187,2022-03-31 06:40:00,DO,1068,YHM,73G,J,CA,141,0.26214262862351634
3188,2022-03-31 06:10:00,ML,653,YKF,E75,J,CA,82,0.42264756550888544
3189,2022-03-31 06:20:00,SV,1564,YYJ,73H,J,CA,186,0.29013139165699253
3190,2022-03-31 06:30:00,SV,1743,BWI,73H,J,US,186,0.3972243671426594
3191,2022-03-31 07:30:00,SV,1573,YXC,73H,J,CA,186,0.25504863870107775
3192,2022-03-31 07:30:00,CL,2961,YQU,73H,J,CA,189,0.4843116527072517
3193,2022-03-31 07:55:00,CN,510,EST,AT4,J,US,46,0.385026159736868
3194,2022-03-31 07:40:00,DO,914,KWT,AT7,J,US,70,0.24845330811165922
3195,2022-03-31 07:25:00,CL,2781,HFD,73H,J,US,189,0.547500935761561
3196,2022-03-31 07:45:00,DO,972,YYJ,32N,J,CA,180,0.24228042328042287
3197,2022-03-31 07:20:00,DO,987,YXC,32N,J,CA,180,0.2096025512608203
3198,2022-03-31 08:35:00,DO,719,HDE,CR9,J,US,90,0.20897186147186103
3199,2022-03-31 07:30:00,DO,1454,AUM,32N,J,US,180,0.3366576605655551
3200,2022-03-31 07:20:00,DO,1123,OFF,CR9,J,US,90,0.22135269360269347
3201,2022-03-31 08:20:00,CN,551,CKE,AT7,J,US,68,0.3731596978858434
3202,2022-03-31 08:50:00,DO,697,YCD,32N,J,CA,180,0.17481349206349167
3203,2022-03-31 08:45:00,DO,1350,DEN,32N,J,US,180,0.37793543834333293
3204,2022-03-31 07:50:00,DO,644,YXE,CR9,J,CA,90,0.05273963998963985
3205,2022-03-31 08:45:00,DO,688,YLW,32N,J,CA,180,0.19889082589082543
3206,2022-03-31 08:15:00,DO,759,YOW,32N,J,CA,180,0.3639580327080323
3207,2022-03-31 09:05:00,JZ,817,YHM,32B,J,CA,209,0.5340193542763477
3208,2022-03-31 09:35:00,UK,1313,YXX,319,J,CA,131,0.45000701550253147
3209,2022-03-31 08:50:00,SV,1718,YFI,73H,J,CA,186,0.40089147065206127
3210,2022-03-31 09:10:00,DO,902,CKE,32N,J,US,180,0.24507199174201963
3211,2022-03-31 09:30:00,EM,544,GBR,223,J,US,145,0.3636603781253764
3212,2022-03-31 08:35:00,IA,875,DEN,73H,J,US,186,0.553204440565812
3213,2022-03-31 09:55:00,KU,922,YZF,320,J,CA,180,0.528957048835637
3214,2022-03-31 09:00:00,BJ,3581,ZSW,32A,J,CA,180,0.4205421921164558
3215,2022-03-31 09:35:00,RT,690,UGB,73H,J,US,189,0.49965709107110884
3216,2022-03-31 09:35:00,DO,817,HDI,359,J,US,300,0.38330594324638867
3217,2022-03-31 09:05:00,NH,600,MSP,320,J,US,174,0.5315964166666832
3218,2022-03-31 09:30:00,DO,727,BWI,32N,J,US,180,0.2861985937064886
3219,2022-03-31 10:40:00,DO,754,OBT,CR9,J,US,90,0.23797991822991765
3220,2022-03-31 10:15:00,SV,1565,YYJ,73H,J,CA,186,0.34516103516097274
3221,2022-03-31 09:55:00,LW,672,ARB,32Q,C,US,221,0.7103548944907766
3222,2022-03-31 10:10:00,DO,679,YQR,32N,J,CA,180,0.15636664261664218
3223,2022-03-31 11:00:00,CN,525,ONL,AT7,J,US,72,0.5320167375250024
3224,2022-03-31 11:25:00,ZY,2290,PHX,73H,J,US,186,0.6384579501708294
3225,2022-03-31 10:15:00,GQ,1094,CYT,32Q,J,US,190,0.47789192001226977
3226,2022-03-31 10:25:00,IR,1123,YFI,320,J,CA,180,0.5349968121019224
3227,2022-03-31 10:35:00,SV,1679,DEN,73H,J,US,186,0.38669787090099333
3228,2022-03-31 11:45:00,BT,660,NPA,DH4,J,US,76,0.4529723309433141
3229,2022-03-31 11:20:00,CN,552,CKE,AT7,J,US,68,0.5667258666541589
3230,2022-03-31 12:00:00,DO,973,YYJ,32N,J,CA,180,0.291360783583731
3231,2022-03-31 11:55:00,DO,808,LUL,32Q,J,US,157,0.2779299077491626
3232,2022-03-31 12:15:00,NV,1252,YCD,320,J,CA,180,0.4602201698472274
3233,2022-03-31 12:40:00,UK,775,YVR,32N,J,CA,172,0.4436120815881613
3234,2022-03-31 12:05:00,DO,904,CKE,AT7,J,US,70,0.3592763267950886
3235,2022-03-31 13:00:00,SH,617,SIN,359,J,SG,253,0.26637641512160953
3236,2022-03-31 13:05:00,AY,651,YYG,320,J,CA,174,0.5093044340502043
3237,2022-03-31 12:35:00,DO,1070,YHM,32N,J,CA,180,0.27427140099458297
3238,2022-03-31 12:30:00,ZP,800,KEF,32Q,J,IS,192,0.5618230397353945
3239,2022-03-31 13:25:00,DO,1460,YKK,CR9,J,CA,90,0.3077222222222217
3240,2022-03-31 13:00:00,DO,682,DEN,32N,J,US,180,0.17995709732732593
3241,2022-03-31 11:55:00,DO,1095,PTL,CR9,J,US,88,0.25942599201759475
3242,2022-03-31 12:45:00,LJ,3140,DEN,319,J,US,156,0.467292217546641
3243,2022-03-31 13:10:00,BZ,1386,NES,73H,J,US,158,0.46707376181768895
3244,2022-03-31 12:55:00,CL,942,LND,73H,J,US,189,0.4161167165234351
3245,2022-03-31 13:05:00,JZ,818,YHM,32B,J,CA,209,0.5205041681317268
3246,2022-03-31 13:45:00,DO,1415,DAB,CR9,J,US,88,0.20184386500665522
3247,2022-03-31 13:50:00,SV,1667,YYF,73H,J,CA,186,0.39385882673392164
3248,2022-03-31 13:50:00,VW,771,YYZ,319,J,CA,144,0.5697094614646058
3249,2022-03-31 13:45:00,SV,1672,YEG,73H,J,CA,186,0.4069606747028301
3250,2022-03-31 14:10:00,DO,716,YLL,CR9,J,CA,90,0.1864041606541605
3251,2022-03-31 13:35:00,ZT,568,KEF,76W,J,IS,262,0.5986390030080161
3252,2022-03-31 13:35:00,SV,1575,YXC,73H,J,CA,186,0.33305695948465747
3253,2022-03-31 14:40:00,IA,876,DEN,295,J,US,132,0.5903663607022127
3254,2022-03-31 14:25:00,KU,923,YZF,32A,J,CA,180,0.5111912558469159
3255,2022-03-31 15:30:00,CL,711,YQR,73H,J,CA,189,0.4538756412481108
3256,2022-03-31 15:05:00,GQ,1094,CYT,321,J,US,180,0.4168594413867218
3257,2022-03-31 15:05:00,CN,513,EST,AT7,J,US,72,0.6661993532867113
3258,2022-03-31 15:55:00,VW,769,YYZ,320,J,CA,180,0.5360478079559079
3259,2022-03-31 14:30:00,NU,535,UTM,AT7,J,US,64,0.5307123273462895
3260,2022-03-31 14:50:00,DO,1028,YFI,32N,J,CA,180,0.27819195006690633
3261,2022-03-31 15:35:00,DO,974,YYJ,32N,J,CA,180,0.27736446256103403
3262,2022-03-31 15:35:00,DO,1016,DEN,32N,J,US,180,0.2788018538326694
3263,2022-03-31 15:10:00,FP,550,DXB,77W,J,AE,428,0.68849527051177
3264,2022-03-31 15:10:00,SV,1600,YKA,73H,J,CA,186,0.3961047753270675
3265,2022-03-31 15:50:00,DO,814,ORD,333,J,US,262,0.30673082205872604
3266,2022-03-31 16:00:00,DO,636,YYJ,32N,J,CA,180,0.20090331890331836
