ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2021-10-09 06:35:00,MC,751,YXH,32A,J,CA,174,0.885057471264367
2021-10-09 05:20:00,ZY,1706,MOD,73H,J,US,189,0.957671957671957
2021-10-09 06:55:00,ZY,1596,YTK,73H,J,CA,189,0.793650793650793
2021-10-09 06:20:00,ZY,1713,AIY,73H,J,US,186,0.946236559139785
2021-10-09 07:15:00,IK,872,YXJ,32B,C,CA,212,1.03301886792452
2021-10-09 06:35:00,UK,777,YVR,32N,J,CA,180,0.888888888888888
2021-10-09 07:30:00,ZY,1730,RNH,73H,J,US,189,0.952380952380952
2021-10-09 07:35:00,CL,3040,FTL,73H,J,US,189,0.92063492063492
2021-10-09 06:45:00,AY,2874,BXK,32N,C,US,174,1.01724137931034
2021-10-09 08:25:00,ZY,1564,YYJ,73H,J,CA,189,0.259259259259259
2021-10-09 08:15:00,IK,887,ASH,32B,C,US,212,1.02358490566037
2021-10-09 08:25:00,DO,1393,LND,319,J,US,150,0.473333333333333
2021-10-09 07:45:00,DO,727,BWI,32N,J,US,180,0.7
2021-10-09 08:25:00,DO,1454,AUM,CR9,J,US,88,0.272727272727272
2021-10-09 07:55:00,DO,1043,ZSW,CR9,J,CA,90,0.5
2021-10-09 07:45:00,DO,1123,OFF,CR9,J,US,90,0.188888888888888
2021-10-09 08:45:00,DO,1350,DEN,32N,J,US,180,0.488888888888888
2021-10-09 08:45:00,DO,1047,YLL,AT7,J,CA,70,0.171428571428571
2021-10-09 09:00:00,DO,1061,LAS,CR9,J,US,90,0.511111111111111
2021-10-09 08:40:00,ZY,1721,YXJ,73H,J,CA,189,1.005291005291
2021-10-09 09:05:00,EM,544,GBR,223,J,US,145,0.579310344827586
2021-10-09 08:25:00,DO,1443,YTK,32N,J,CA,180,0.0611111111111111
2021-10-09 08:30:00,DO,915,KWT,AT7,J,US,70,0.157142857142857
2021-10-09 09:30:00,KU,922,YZF,320,J,CA,180,0.783333333333333
2021-10-09 09:25:00,TN,554,DOH,788,J,QA,254,0.779527559055118
2021-10-09 09:10:00,RT,690,UGB,73H,J,US,189,1.02116402116402
2021-10-09 10:30:00,CL,711,YQR,73H,J,CA,189,0.904761904761904
2021-10-09 10:10:00,CL,702,DFW,73H,J,US,189,0.91005291005291
2021-10-09 11:00:00,ML,654,YKF,E95,J,CA,112,0.696428571428571
2021-10-09 11:05:00,ZY,811,YXC,73H,J,CA,186,0.833333333333333
2021-10-09 11:00:00,DO,750,YKF,CR9,J,CA,90,0.566666666666666
2021-10-09 10:30:00,BT,660,NPA,DH4,J,US,76,0.513157894736842
2021-10-09 10:45:00,UK,775,YVR,32A,J,CA,168,0.863095238095238
2021-10-09 11:55:00,GQ,1094,CYT,32Q,J,US,182,0.703296703296703
2021-10-09 11:40:00,DO,904,CKE,AT7,J,US,70,0.571428571428571
2021-10-09 12:35:00,IA,876,DEN,73H,J,US,186,0.838709677419354
2021-10-09 12:20:00,DO,764,AIY,CR9,J,US,90,0.666666666666666
2021-10-09 12:45:00,BT,1994,YTK,319,J,CA,144,0.0902777777777777
2021-10-09 11:50:00,DO,1057,YKA,AT7,J,CA,70,0.514285714285714
2021-10-09 12:45:00,SH,617,SIN,359,J,SG,253,0.25691699604743
2021-10-09 12:05:00,ZY,1720,PHX,73H,J,US,186,0.833333333333333
2021-10-09 13:05:00,CN,512,EST,AT7,J,US,72,0.222222222222222
2021-10-09 12:25:00,DO,803,EWR,333,J,US,262,0.267175572519083
2021-10-09 13:20:00,CL,942,LND,73H,J,US,189,0.994708994708994
2021-10-09 12:05:00,DO,810,BOW,359,J,US,300,0.123333333333333
2021-10-09 12:15:00,PU,857,ASE,32N,J,US,186,0.75268817204301
2021-10-09 14:00:00,VW,771,YYZ,319,J,CA,143,0.846153846153846
2021-10-09 13:20:00,DO,827,WGO,333,J,US,262,0.0534351145038167
2021-10-09 13:35:00,CL,635,MQI,73H,J,US,189,0.957671957671957
2021-10-09 15:05:00,DO,1395,YQL,CR9,J,CA,90,0.588888888888888
2021-10-09 14:00:00,DO,688,YLW,CR9,J,CA,90,0.711111111111111
2021-10-09 14:45:00,DO,919,KWT,AT7,J,US,70,0.228571428571428
2021-10-09 14:50:00,DO,695,YXJ,32N,J,CA,180,0.522222222222222
2021-10-09 15:35:00,KU,923,YZF,223,J,CA,145,0.779310344827586
2021-10-09 14:20:00,PW,1117,YLW,319,J,CA,143,0.874125874125874
2021-10-09 15:25:00,DO,1441,MOD,32N,J,US,150,0.906666666666666
2021-10-09 14:35:00,DO,716,YLL,AT7,J,CA,70,0.142857142857142
2021-10-09 15:40:00,DO,695,YXU,32N,J,CA,180,0.783333333333333
2021-10-09 16:20:00,ZY,1724,YXU,73H,J,CA,186,1.00537634408602
2021-10-09 15:50:00,DO,814,ORD,359,J,US,300,0.106666666666666
2021-10-09 16:30:00,DO,1440,YCW,32N,J,CA,180,0.905555555555555
2021-10-09 16:30:00,TN,553,DOH,788,J,QA,254,0.437007874015748
2021-10-09 16:40:00,AY,2874,BXK,32N,C,US,174,0.810344827586206
2021-10-09 16:05:00,ZY,1616,ASH,73H,J,US,189,0.899470899470899
2021-10-09 16:05:00,DO,1457,AUM,CR9,J,US,90,0.144444444444444
2021-10-09 17:25:00,DO,905,CKE,AT7,J,US,70,0.0571428571428571
2021-10-09 16:45:00,DO,969,YYJ,319,J,CA,150,0.386666666666666
2021-10-09 16:25:00,DO,729,LAS,CR9,J,US,90,0.366666666666666
2021-10-09 18:00:00,DO,730,BWI,319,J,US,150,0.426666666666666
2021-10-09 18:05:00,CL,3240,YHZ,73H,J,CA,189,0.873015873015873
2021-10-09 17:55:00,IK,882,ASH,32B,C,US,212,0.976415094339622
2021-10-09 18:25:00,JZ,2857,YHM,320,J,CA,174,0.264367816091954
2021-10-09 18:15:00,GQ,1095,CYT,32B,J,US,180,0.522222222222222
2021-10-09 18:00:00,AY,653,YYG,32N,J,CA,174,0.758620689655172
2021-10-09 18:35:00,SQ,551,MJQ,735,J,US,120,0.725
2021-10-09 19:00:00,CL,1849,YXU,73H,J,CA,189,0.973544973544973
2021-10-09 18:55:00,ZY,1745,CLE,73H,J,US,189,0.486772486772486
2021-10-09 20:40:00,CN,557,CKE,AT7,J,US,68,0.529411764705882
2021-10-09 19:35:00,NH,602,MSP,E95,J,US,120,0.875
2021-10-09 20:55:00,LJ,3140,DEN,32A,J,US,186,0.693548387096774
2021-10-09 19:50:00,ZY,1532,CKE,73H,J,US,186,0.602150537634408
2021-10-09 20:15:00,DO,990,YXC,320,J,CA,168,0.279761904761904
2021-10-09 20:10:00,DO,970,YYJ,319,J,CA,150,0.14
2021-10-09 21:05:00,KO,790,AXX,32N,C,US,186,0.172043010752688
2021-10-09 20:40:00,LJ,2396,YKA,320,J,CA,180,0.461111111111111
2021-10-09 23:15:00,DO,991,YXC,32N,J,CA,180,0.305555555555555
2021-10-10 05:15:00,DO,3080,TDW,32N,C,US,180,0.922222222222222
2021-10-10 06:50:00,IA,874,DEN,73H,J,US,186,0.693548387096774
2021-10-10 05:40:00,MC,751,YXH,32A,J,CA,174,0.816091954022988
2021-10-10 06:20:00,ZY,1721,YXJ,73H,J,CA,189,0.984126984126984
2021-10-10 06:45:00,DO,695,YXJ,32N,J,CA,180,0.527777777777777
2021-10-10 06:35:00,DO,3090,YQG,32N,C,CA,180,0.95
2021-10-10 06:05:00,UK,777,YVR,321,J,CA,200,0.645
2021-10-10 06:15:00,PO,567,HUL,73H,C,US,189,1.005291005291
2021-10-10 06:45:00,AY,2873,TDZ,32N,C,US,174,0.678160919540229
2021-10-10 06:40:00,VW,770,YYZ,32N,J,CA,180,0.777777777777777
2021-10-10 07:30:00,DO,667,YYZ,32N,J,CA,180,0.205555555555555
2021-10-10 07:25:00,DO,902,CKE,32N,J,US,180,0.0333333333333333
2021-10-10 08:15:00,DO,987,YXC,738,J,CA,183,0.234972677595628
2021-10-10 08:50:00,DO,1437,YXJ,32N,J,CA,150,0.753333333333333
2021-10-10 08:15:00,DO,1454,AUM,CR9,J,US,90,0.2
2021-10-10 07:20:00,DO,1069,YHM,CR9,J,CA,90,0.0888888888888888
2021-10-10 07:25:00,DO,1437,PHX,32N,J,US,180,0.516666666666666
2021-10-10 08:40:00,SH,617,BWI,359,J,US,253,0.304347826086956
2021-10-10 07:45:00,DO,759,YOW,320,J,CA,168,0.333333333333333
2021-10-10 09:05:00,ZY,1743,BWI,73H,J,US,189,0.888888888888888
2021-10-10 08:25:00,JZ,817,YHM,E90,J,CA,100,0.77
2021-10-10 09:40:00,PJ,588,JFK,DH4,J,US,78,0.769230769230769
2021-10-10 09:25:00,DO,915,KWT,AT7,J,US,70,0.0428571428571428
2021-10-10 08:55:00,KJ,1520,ASH,320,C,US,180,0.744444444444444
2021-10-10 09:25:00,PU,2557,UGB,32N,C,US,186,1.00537634408602
2021-10-10 09:40:00,NH,600,MSP,320,J,US,180,0.905555555555555
2021-10-10 10:40:00,LJ,2394,YKA,320,J,CA,180,0.772222222222222
2021-10-10 09:55:00,FK,500,EST,318,C,US,107,0.0654205607476635
2021-10-10 10:45:00,LJ,1713,YFI,32A,J,CA,186,0.838709677419354
2021-10-10 11:50:00,TJ,710,ASH,E95,C,US,118,0.966101694915254
2021-10-10 11:35:00,ZY,1527,CKE,73H,J,US,189,0.592592592592592
2021-10-10 11:05:00,UK,775,YVR,32A,J,CA,180,0.805555555555555
2021-10-10 12:15:00,CL,711,YQR,73H,J,CA,189,0.888888888888888
2021-10-10 11:00:00,DO,904,CKE,AT7,J,US,70,0.585714285714285
2021-10-10 12:20:00,DO,986,YXC,32N,J,CA,180,0.638888888888888
2021-10-10 11:45:00,GQ,1094,CYT,32B,J,US,180,0.522222222222222
2021-10-10 12:25:00,DO,973,YYJ,32N,J,CA,180,0.755555555555555
2021-10-10 11:05:00,DO,753,HFD,CR9,J,US,90,0.111111111111111
2021-10-10 11:30:00,DO,919,KWT,AT7,J,US,70,0.114285714285714
2021-10-10 12:45:00,DO,689,YLW,CR9,J,CA,90,0.5
2021-10-10 12:00:00,JZ,822,YHM,E90,J,CA,100,0.9
2021-10-10 12:40:00,PJ,600,BBF,DH4,J,US,78,0.897435897435897
2021-10-10 13:20:00,CL,1840,PHX,73H,J,US,189,0.978835978835978
2021-10-10 11:50:00,DO,1080,YJO,CR9,J,CA,90,0.3
2021-10-10 12:50:00,UK,1313,YXX,319,J,CA,132,0.84090909090909
2021-10-10 13:10:00,BZ,1386,NES,SU9,J,US,98,0.540816326530612
2021-10-10 12:35:00,DO,988,YXC,CR9,J,CA,90,0.622222222222222
2021-10-10 12:35:00,DO,725,YVR,319,J,CA,150,0.853333333333333
2021-10-10 12:50:00,ZY,1526,CKE,73H,J,US,189,0.841269841269841
2021-10-10 13:20:00,VW,771,YYZ,320,J,CA,180,0.705555555555555
2021-10-10 13:30:00,DO,1385,YXX,32N,J,CA,180,0.494444444444444
2021-10-10 14:55:00,DO,1070,YHM,CR9,J,CA,90,0.711111111111111
2021-10-10 15:05:00,DO,1040,ZSW,CR9,J,CA,90,0.533333333333333
2021-10-10 14:10:00,DO,716,YLL,AT7,J,CA,70,0.257142857142857
2021-10-10 15:00:00,KU,923,YZF,320,J,CA,180,0.844444444444444
2021-10-10 15:35:00,DO,1007,EKO,CR9,J,US,90,0.166666666666666
2021-10-10 15:45:00,LJ,1775,YLW,32A,J,CA,186,0.951612903225806
2021-10-10 14:40:00,GQ,1094,CYT,7M8,J,US,162,0.339506172839506
2021-10-10 14:40:00,KN,1519,DFW,321,J,US,200,0.895
2021-10-10 14:45:00,DO,1487,JRD,319,J,US,150,0.36
2021-10-10 16:10:00,DO,986,YXC,32N,J,CA,150,0.573333333333333
2021-10-10 16:20:00,ZY,1570,YYJ,73H,J,CA,186,0.763440860215053
2021-10-10 15:00:00,CN,556,CKE,AT7,J,US,68,0.926470588235294
2021-10-10 15:10:00,DO,814,ORD,359,J,US,300,0.0833333333333333
2021-10-10 15:30:00,CN,515,EST,AT7,J,US,72,0.763888888888888
2021-10-10 15:30:00,DO,703,YZF,32N,J,CA,180,0.322222222222222
2021-10-10 15:40:00,ZY,1529,CKE,73H,J,US,189,0.777777777777777
2021-10-10 16:00:00,CN,527,ONL,AT4,J,US,46,0.804347826086956
2021-10-10 16:20:00,LJ,3140,DEN,319,J,US,156,0.916666666666666
2021-10-10 16:30:00,LJ,1975,SFO,319,J,US,156,0.878205128205128
2021-10-10 17:25:00,CL,1908,HFD,73H,J,US,189,0.825396825396825
2021-10-10 16:40:00,DO,1457,AUM,CR9,J,US,90,0.622222222222222
2021-10-10 17:20:00,DO,1397,FBY,320,J,US,168,0.529761904761904
2021-10-10 16:35:00,DO,729,LAS,32N,J,US,180,0.511111111111111
2021-10-10 17:20:00,OK,636,OWB,320,J,US,174,0.43103448275862
2021-10-10 18:00:00,DO,730,BWI,32N,J,US,180,0.388888888888888
2021-10-10 18:10:00,IA,877,DEN,73H,J,US,186,0.870967741935483
2021-10-10 17:25:00,DO,686,YLW,319,J,CA,150,0.286666666666666
2021-10-10 17:05:00,DO,705,YQQ,CR9,J,CA,90,0.711111111111111
2021-10-10 17:10:00,ZY,1694,YHZ,73H,J,CA,189,0.476190476190476
2021-10-10 17:10:00,DO,680,YWG,CR9,J,CA,90,0.322222222222222
2021-10-10 18:30:00,DO,901,CKE,AT7,J,US,70,0.228571428571428
2021-10-10 17:20:00,DO,684,DEN,CR9,J,US,90,0.644444444444444
2021-10-10 18:45:00,NV,1253,YCD,319,J,CA,141,0.964539007092198
2021-10-10 19:00:00,CN,556,CKE,AT7,J,US,72,0.902777777777777
2021-10-10 19:25:00,ZY,1530,CKE,73H,J,US,189,0.873015873015873
2021-10-10 18:20:00,DO,1417,YKF,CR9,J,CA,90,0.544444444444444
2021-10-10 17:55:00,DO,763,AIY,32N,J,US,180,0.366666666666666
2021-10-10 19:45:00,CL,1849,YXU,73H,J,CA,189,0.962962962962962
2021-10-10 19:00:00,ZY,1579,YXC,73H,J,CA,186,0.731182795698924
2021-10-10 18:35:00,NU,541,UTM,AT7,J,US,48,1.27083333333333
2021-10-10 19:45:00,JZ,820,YHM,E90,J,CA,100,0.87
2021-10-10 19:05:00,DO,990,YXC,32N,J,CA,150,0.62
2021-10-10 18:35:00,ZY,816,YXC,73H,J,CA,189,0.915343915343915
2021-10-10 20:05:00,LJ,1710,YXJ,32A,J,CA,186,0.784946236559139
2021-10-10 20:10:00,EM,546,GBR,223,J,US,145,0.558620689655172
2021-10-10 19:40:00,ML,654,YKF,73H,J,CA,186,0.543010752688172
2021-10-10 20:40:00,DO,906,CKE,AT7,J,US,70,0.442857142857142
2021-10-10 20:40:00,ZY,1683,YBR,73H,J,CA,189,0.582010582010582
2021-10-10 19:40:00,KU,924,YZF,32Q,J,CA,185,0.886486486486486
2021-10-10 20:20:00,IR,1124,YFI,32B,J,CA,220,0.859090909090909
2021-10-10 20:35:00,PW,850,YLW,320,J,CA,178,0.96067415730337
2021-10-10 19:45:00,LJ,3098,DEN,319,J,US,156,0.987179487179487
2021-10-10 21:10:00,NI,2312,CLR,DH4,J,US,76,0.723684210526315
2021-10-10 21:40:00,DO,907,CKE,32N,J,US,180,0.183333333333333
2021-10-10 20:30:00,BJ,3582,ZSW,319,J,CA,150,0.773333333333333
2021-10-10 20:40:00,LJ,1776,YLW,32A,J,CA,186,0.940860215053763
2021-10-10 21:00:00,DO,1125,OFF,CR9,J,US,90,0.633333333333333
2021-10-10 21:15:00,DO,747,YJO,CR9,J,CA,90,0.188888888888888
2021-10-10 21:30:00,LJ,2396,YKA,320,J,CA,180,0.75
2021-10-10 20:50:00,LJ,1162,YWG,32N,J,CA,186,0.596774193548387
2021-10-10 20:50:00,ZP,801,KEF,32Q,J,IS,192,0.65625
2021-10-10 22:05:00,PJ,605,BBF,DH4,J,US,78,0.82051282051282
2021-10-10 21:25:00,CL,701,YBR,73H,J,CA,189,0.798941798941799
2021-10-10 21:45:00,ZT,572,KEF,7M8,J,IS,160,0.46875
2021-10-10 22:45:00,DO,991,YXC,32N,J,CA,180,0.0611111111111111
2021-10-10 23:30:00,CL,1391,YYF,73H,J,CA,189,0.407407407407407
2021-10-11 06:30:00,DO,695,YXJ,32N,J,CA,180,0.661111111111111
2021-10-11 05:30:00,MC,751,YXH,32Q,J,CA,221,0.823529411764705
2021-10-11 05:35:00,PW,950,YLW,319,J,CA,143,0.797202797202797
2021-10-11 07:00:00,NV,1256,YCD,320,J,CA,180,0.938888888888888
2021-10-11 07:15:00,SV,1670,YEG,73H,J,CA,189,0.259259259259259
2021-10-11 06:15:00,VW,770,YYZ,32N,J,CA,180,0.627777777777777
2021-10-11 06:10:00,IK,874,HUS,32B,C,US,212,1.00471698113207
2021-10-11 06:45:00,ZY,1723,YXU,73H,J,CA,189,0.973544973544973
2021-10-11 06:25:00,CN,550,CKE,AT7,J,US,70,0.242857142857142
2021-10-11 06:55:00,ZY,1743,BWI,73H,J,US,189,0.952380952380952
2021-10-11 07:20:00,DO,651,YXC,32N,J,CA,180,0.4
2021-10-11 06:45:00,CN,510,EST,AT4,J,US,46,0.869565217391304
2021-10-11 08:20:00,DO,667,YYZ,32N,J,CA,180,0.611111111111111
2021-10-11 07:45:00,DO,972,YYJ,32N,J,CA,180,0.222222222222222
2021-10-11 08:45:00,DO,1069,YHM,CR9,J,CA,88,0.477272727272727
2021-10-11 07:55:00,DO,1043,ZSW,CR9,J,CA,90,0.6
2021-10-11 07:45:00,DO,1123,OFF,CR9,J,US,90,0.444444444444444
2021-10-11 08:35:00,NU,534,UTM,AT7,J,US,64,0.484375
2021-10-11 08:35:00,DO,1350,DEN,320,J,US,168,0.392857142857142
2021-10-11 08:15:00,CN,524,ONL,AT4,J,US,46,0.543478260869565
2021-10-11 08:40:00,DO,688,YLW,319,J,CA,150,0.526666666666666
2021-10-11 08:35:00,DO,679,YWG,CR9,J,CA,90,0.4
2021-10-11 09:00:00,DO,759,YOW,32N,J,CA,180,0.494444444444444
2021-10-11 07:50:00,DO,698,KEF,32N,J,IS,180,0.188888888888888
2021-10-11 08:45:00,BJ,3581,ZSW,319,J,CA,150,0.446666666666666
2021-10-11 09:40:00,ZY,1718,YFI,73H,J,CA,189,0.878306878306878
2021-10-11 09:50:00,CL,1497,ICL,73H,J,US,189,0.915343915343915
2021-10-11 09:30:00,VD,759,FNK,332,J,US,278,0.816546762589928
2021-10-11 08:55:00,DO,988,YXC,73W,J,CA,141,0.539007092198581
2021-10-11 09:20:00,ZY,811,YXC,73H,J,CA,189,0.825396825396825
2021-10-11 10:15:00,IA,875,DEN,E90,J,US,100,0.9
2021-10-11 09:50:00,KU,922,YZF,320,J,CA,180,0.905555555555555
2021-10-11 10:25:00,LJ,3140,DEN,319,J,US,156,0.698717948717948
2021-10-11 10:35:00,CN,552,CKE,AT4,J,US,46,0.630434782608695
2021-10-11 10:05:00,ZY,1702,YQR,73H,J,CA,189,0.243386243386243
2021-10-11 10:25:00,ZY,1528,CKE,73H,J,US,189,0.28042328042328
2021-10-11 09:50:00,AY,651,YYG,32N,J,CA,174,0.517241379310344
2021-10-11 10:40:00,LJ,1162,YWG,32N,J,CA,186,0.618279569892473
2021-10-11 11:45:00,CN,512,EST,AT7,J,US,72,0.555555555555555
2021-10-11 11:25:00,ZY,2290,PHX,73H,J,US,189,0.878306878306878
2021-10-11 11:35:00,DO,1092,YYG,32N,J,CA,180,0.577777777777777
2021-10-11 10:30:00,DO,904,CKE,AT7,J,US,70,0.242857142857142
2021-10-11 11:00:00,UK,775,YVR,32A,J,CA,168,0.869047619047619
2021-10-11 12:10:00,DO,915,KWT,AT7,J,US,70,0.114285714285714
2021-10-11 12:35:00,DO,973,YYJ,32N,J,CA,180,0.338888888888888
2021-10-11 11:00:00,DO,986,YXC,32N,J,CA,180,0.477777777777777
2021-10-11 12:00:00,NV,1252,YCD,319,J,CA,141,0.943262411347517
2021-10-11 12:35:00,SV,1667,YYF,73H,J,CA,189,0.301587301587301
2021-10-11 11:25:00,DO,1059,YKA,CR9,J,CA,90,0.611111111111111
2021-10-11 12:55:00,JZ,822,YHM,319,J,CA,144,0.722222222222222
2021-10-11 13:20:00,DO,803,EWR,333,J,US,262,0.198473282442748
2021-10-11 12:05:00,DO,1460,YKK,CR9,J,CA,90,0.777777777777777
2021-10-11 12:00:00,GQ,3125,ASE,73H,J,US,165,0.781818181818181
2021-10-11 13:35:00,CL,1908,HFD,73H,J,US,189,0.698412698412698
2021-10-11 13:15:00,DO,753,HFD,CR9,J,US,90,0.266666666666666
2021-10-11 13:25:00,LJ,884,SCM,320,J,US,186,0.784946236559139
2021-10-11 12:55:00,DO,974,YYJ,32N,J,CA,180,0.161111111111111
2021-10-11 12:45:00,CL,940,MSP,320,J,US,180,0.888888888888888
2021-10-11 13:00:00,VW,771,YYZ,32Q,J,CA,220,0.863636363636363
2021-10-11 13:40:00,LJ,2394,YKA,32A,J,CA,180,0.677777777777777
2021-10-11 14:50:00,DO,716,YLL,AT7,J,CA,70,0.1
2021-10-11 14:50:00,DO,1070,YHM,CR9,J,CA,90,0.366666666666666
2021-10-11 13:45:00,ZT,568,KEF,76W,J,IS,261,0.934865900383141
2021-10-11 13:40:00,DO,1040,ZSW,CR9,J,CA,88,0.511363636363636
2021-10-11 14:30:00,ZY,1529,CKE,73H,J,US,189,0.322751322751322
2021-10-11 14:25:00,CL,701,YBR,73H,J,CA,189,0.82010582010582
2021-10-11 14:55:00,PW,1117,YLW,319,J,CA,143,0.916083916083916
2021-10-11 14:30:00,DO,1028,YFI,32N,J,CA,180,0.588888888888888
2021-10-11 15:30:00,CN,555,CKE,AT4,J,US,46,0.782608695652174
2021-10-11 15:50:00,DO,679,YQR,319,J,CA,150,0.153333333333333
2021-10-11 14:45:00,FP,550,DXB,77W,J,AE,428,0.735981308411215
2021-10-11 15:15:00,WT,753,CAI,32N,J,EG,146,0.630136986301369
2021-10-11 16:30:00,LW,605,TDZ,32Q,C,US,221,0.800904977375565
2021-10-11 16:10:00,CN,515,EST,AT7,J,US,70,0.871428571428571
2021-10-11 16:20:00,CN,556,CKE,AT7,J,US,72,0.361111111111111
2021-10-11 16:30:00,ZY,1680,DEN,73H,J,US,189,0.703703703703703
2021-10-11 16:55:00,DO,1005,YYZ,32N,J,CA,180,0.333333333333333
2021-10-11 16:15:00,DO,1397,FBY,32N,J,US,180,0.561111111111111
2021-10-11 16:30:00,DO,1417,YKF,CR9,J,CA,90,0.377777777777777
2021-10-11 16:55:00,ZY,1721,YXJ,73H,J,CA,189,0.936507936507936
2021-10-11 16:35:00,DO,905,CKE,32N,J,US,180,0.211111111111111
2021-10-11 17:25:00,ZY,1570,YYJ,73H,J,CA,189,0.391534391534391
2021-10-11 17:15:00,DO,729,LAS,32N,J,US,180,0.194444444444444
2021-10-11 17:15:00,LJ,1717,YXU,319,J,CA,156,1.00641025641025
2021-10-11 17:00:00,DO,1395,YQL,CR9,J,CA,90,0.422222222222222
2021-10-11 17:40:00,DO,705,YQQ,CR9,J,CA,90,0.311111111111111
2021-10-11 18:00:00,MC,753,YXH,320,J,CA,174,0.850574712643678
2021-10-11 18:20:00,DO,717,YLL,AT7,J,CA,70,0.114285714285714
2021-10-11 18:20:00,CL,1849,YXU,73H,J,CA,189,0.978835978835978
2021-10-11 17:45:00,CL,1408,DAN,73H,J,US,189,0.777777777777777
2021-10-11 18:10:00,PO,625,CKX,73H,C,US,189,0.962962962962962
2021-10-11 18:25:00,IK,867,CKX,321,C,US,211,0.966824644549763
2021-10-11 17:25:00,DO,684,DEN,CR9,J,US,90,0.4
2021-10-11 18:40:00,CN,516,EST,AT7,J,US,70,0.428571428571428
2021-10-11 18:15:00,DO,1002,YYZ,32N,J,CA,180,0.327777777777777
2021-10-11 19:20:00,LJ,1710,YXJ,320,J,CA,186,0.849462365591397
2021-10-11 18:50:00,ZY,1890,YYJ,73H,J,CA,189,0.386243386243386
2021-10-11 19:15:00,ZY,1532,CKE,73H,J,US,189,0.47089947089947
2021-10-11 19:10:00,DO,976,YYJ,32N,J,CA,180,0.25
2021-10-11 19:45:00,IA,878,DEN,E90,J,US,100,0.84
2021-10-11 19:20:00,DO,990,YXC,32N,J,CA,180,0.333333333333333
2021-10-11 19:10:00,EM,546,GBR,223,J,US,145,0.248275862068965
2021-10-11 19:35:00,ZY,823,AUM,73H,J,US,186,0.564516129032258
2021-10-11 20:30:00,KU,924,YZF,320,J,CA,180,0.716666666666666
2021-10-11 20:30:00,LJ,2395,YKA,320,J,CA,180,0.655555555555555
2021-10-11 19:55:00,ZY,1532,CKE,73H,J,US,189,0.275132275132275
2021-10-11 20:45:00,ZY,2192,YXU,73H,J,CA,189,0.761904761904761
2021-10-11 20:35:00,DO,907,CKE,32N,J,US,180,0.122222222222222
2021-10-11 21:20:00,DO,923,KWT,AT7,J,US,70,0.228571428571428
2021-10-11 20:45:00,DO,1456,AUM,32N,J,US,180,0.266666666666666
2021-10-11 21:10:00,DO,747,YJO,CR9,J,CA,88,0.102272727272727
2021-10-11 20:20:00,CL,3466,YYT,73H,J,CA,189,0.984126984126984
2021-10-11 20:50:00,ZP,801,KEF,32Q,J,IS,192,0.708333333333333
2021-10-11 21:45:00,FO,792,PEK,77W,J,CN,392,0.563775510204081
2021-10-11 22:35:00,CL,1391,YYF,73H,J,CA,189,0.629629629629629
2021-10-11 22:20:00,DO,751,HFD,CR9,J,US,90,0.0555555555555555
2021-10-12 06:00:00,IA,874,DEN,73H,J,US,186,0.586021505376344
2021-10-12 06:35:00,ZY,1721,YXJ,73H,J,CA,189,0.936507936507936
2021-10-12 06:10:00,DO,694,YXU,32N,J,CA,180,0.944444444444444
2021-10-12 06:20:00,UK,777,YVR,321,J,CA,200,0.9
2021-10-12 06:35:00,JZ,820,YHM,E90,J,CA,100,0.16
2021-10-12 06:25:00,ZY,1564,YYJ,73H,J,CA,189,0.391534391534391
2021-10-12 06:50:00,VW,770,YYZ,320,J,CA,180,0.594444444444444
2021-10-12 06:20:00,ZY,1723,YXU,73H,J,CA,189,0.973544973544973
2021-10-12 06:20:00,CN,550,CKE,AT4,J,US,46,0.260869565217391
2021-10-12 08:00:00,DO,651,YXC,32N,J,CA,180,0.183333333333333
2021-10-12 07:50:00,ZY,1527,CKE,73H,J,US,189,0.407407407407407
2021-10-12 07:55:00,DO,987,YXC,32N,J,CA,180,0.15
2021-10-12 07:40:00,DO,1069,YHM,CR9,J,CA,90,0.344444444444444
2021-10-12 08:00:00,CL,3040,FTL,73H,J,US,189,0.55026455026455
2021-10-12 08:35:00,DO,1123,OFF,CR9,J,US,90,0.233333333333333
2021-10-12 07:35:00,NU,534,UTM,AT7,J,US,64,0.21875
2021-10-12 08:15:00,DO,1350,DEN,CR9,J,US,90,0.566666666666666
2021-10-12 09:10:00,CN,511,EST,AT7,J,US,72,0.402777777777777
2021-10-12 08:55:00,DO,1061,LAS,319,J,US,150,0.386666666666666
2021-10-12 07:45:00,DO,679,YWG,CR9,J,CA,90,0.444444444444444
2021-10-12 08:30:00,CN,551,CKE,AT7,J,US,72,0.361111111111111
2021-10-12 08:20:00,PO,595,BKL,73H,C,US,189,1.02645502645502
2021-10-12 08:05:00,IK,874,YAD,32B,C,CA,212,1.00471698113207
2021-10-12 09:00:00,PO,599,RFK,73W,C,US,148,0.729729729729729
2021-10-12 10:00:00,DO,902,CKE,32N,J,US,180,0.194444444444444
2021-10-12 08:35:00,JZ,817,YHM,32B,J,CA,209,0.229665071770334
2021-10-12 10:10:00,IA,875,DEN,E90,J,US,100,0.93
2021-10-12 09:10:00,CL,2961,YQU,73H,J,CA,189,0.857142857142857
2021-10-12 09:40:00,LJ,3098,DEN,319,J,US,156,0.794871794871794
